id,vendor_id,buyer_id,invoice_number,amount,issue_date,status,anomaly_type
ac0dac2a-cf4f-43c2-a75e-dc4ec1ad00b5,ab332b0b-8a78-4ac7-a267-87b5bbbb5e38,cc92f550-ef6e-4975-9a78-7aa98d22cd85,INV-192163,3195.35,2023-11-29 00:00:00,paid,fraud_duplicate
de36c9b8-9f51-4480-83f2-63917115069a,e4206223-a6cf-4e61-af5a-1c48552f87bf,14b03fa6-976a-48b9-9d78-a3c0e66568b0,INV-696029,2090.98,2023-12-31 00:00:00,paid,fraud_duplicate
6ccfbe5c-76fa-4834-8267-385a0bad07d1,827066de-41ba-4afd-a68d-2abaf375f49c,ae309477-0eb0-456b-afda-33f89eaf53ed,INV-188683,23512.97,2024-01-30 00:00:00,paid,fraud_duplicate
e72a0fdf-32f9-4907-b362-6fcaa6f8560b,b705a450-c386-493b-846d-1f7c90a0769f,6a2b757c-5771-4104-af9d-ffb391f59f41,INV-963708,40762.93,2022-02-19 00:00:00,paid,fraud_duplicate
4156239e-bbe1-4e1c-a1f1-520c83878047,f0c834e6-d59d-4979-8279-d121e5d3b0b5,4db45e12-0d5f-4ec7-bb9d-658e6dbc6348,INV-440891,5838.84,2022-07-10 00:00:00,paid,fraud_duplicate
a6580524-40cc-414d-8689-56a80ad30926,537352d8-d686-40ac-b9f2-3bb673f2c419,bf986919-f1ed-4e99-86b9-e5d29f03d544,INV-372263,424.45,2024-07-16 00:00:00,paid,fraud_duplicate
26c15c20-8715-47b5-a875-d5309d5de78a,cccb2004-aac1-416e-b7ca-f5797a119d46,99f4db05-2c17-45fd-8821-ac9334f3c8bb,INV-398534,383.56,2023-03-14 00:00:00,paid,fraud_duplicate
050cd9cc-ca92-4bc6-aa2c-de573a6a3dbe,96575c65-e03b-4712-8904-bbb9031ec2cb,caf140f8-34e3-4935-89d1-6319ce351856,INV-270003,18790.53,2024-05-04 00:00:00,paid,fraud_duplicate
608bc7cf-0a07-48fd-a200-e43b98c996f2,caad2f2b-547c-487d-be67-defc290e105d,9614a6c2-06bc-4cf1-ad6f-6221e35a512d,INV-218321,2384.6,2024-01-13 00:00:00,paid,fraud_duplicate
8e76c7f2-37f1-4775-ab77-f3eaf77f03cb,cf743120-6c13-4fb8-88bb-c633853b5311,50e7d166-9ff9-485a-a1cd-441ab0df5b43,INV-358610,786.99,2024-05-14 00:00:00,paid,fraud_duplicate
694ebc07-fc50-4c6d-ab93-293ffddf3fbf,801a6ed1-9a3e-4442-8317-d09c4b395f28,3bb4af73-d44a-4bee-811c-e3ff4c28ce2d,INV-054498,5920.33,2023-07-29 00:00:00,paid,fraud_duplicate
13ebd5a5-1aca-4fac-9c05-5faf93b0c97e,a33e4dbf-44ca-4e40-93b9-b9bafeaa836c,ccbf29c7-25f2-4f39-9707-3eb00b8a7876,INV-389619,528.5,2022-06-15 00:00:00,paid,fraud_duplicate
f40ad510-28c9-4ef7-a8e8-3790cb885077,a0bd09ee-9dc9-49fe-b3b8-2e4de0dc7ccc,9bedd59f-5844-443f-9209-cb628bb8a51a,INV-408191,50776.77,2024-08-27 00:00:00,paid,fraud_duplicate
2fb5cd60-2c20-4421-9a5c-dab7a5d4c228,da54cc8b-0a63-40c3-978d-3d97f7fb6d51,b5a071e7-9b18-4deb-ac46-8a7c567e7d3d,INV-012239,18142.4,2024-01-23 00:00:00,paid,fraud_duplicate
11a3ad89-3934-47a5-80b4-0c545a199dd6,6c9773d4-2bcc-4634-b8ee-6bf95dd9a8d8,6a3e8e55-706c-4b24-b145-26f5b0aefdf1,INV-123226,2680.54,2022-05-04 00:00:00,paid,fraud_duplicate
96fbfe56-b095-4eea-9d18-bbba8803c19a,6bcefbbc-254f-4f37-af88-2ff0182da603,6a2b757c-5771-4104-af9d-ffb391f59f41,INV-441057,483.16,2022-07-16 00:00:00,paid,fraud_duplicate
0f6269f2-8368-456a-a645-01a7b5ff574c,47459395-47f5-426b-94cf-218b079bd858,1096bd89-ed1b-4100-98d7-243524c2d5bd,INV-621573,29916.6,2024-02-14 00:00:00,paid,fraud_duplicate
292dfeee-b48a-4dbb-b7ed-8333890f0021,2a535851-e6cf-4e33-9755-2ed902bfda71,612b6456-f0f1-4b84-8cf6-126e36b43d90,INV-282095,21259.98,2022-07-04 00:00:00,paid,fraud_duplicate
e67b0883-b170-4abd-9fc9-602b907933f9,bc224209-7097-4e99-869e-ea70019d9746,9ff55951-bc55-489f-80e4-e7471b0db309,INV-403750,5980.65,2022-03-18 00:00:00,paid,fraud_duplicate
9747c2c2-5e0f-4fd8-829a-5fe620f018b7,4376766b-8ffc-4c4a-a515-43bf30fe0f08,6a3e8e55-706c-4b24-b145-26f5b0aefdf1,INV-084119,148061.06,2024-11-23 00:00:00,paid,fraud_duplicate
7f601398-7b94-47e8-8c9a-d18fd305a4a9,76f4c6f8-6c21-4927-9836-1f5bbb9b7552,a4490bb4-cfd8-4b0c-9f47-294d82f52fc9,INV-071436,14878.88,2022-04-28 00:00:00,paid,fraud_duplicate
9144f497-f573-4a2e-9b27-38ec46fde0d9,e4206223-a6cf-4e61-af5a-1c48552f87bf,cc92f550-ef6e-4975-9a78-7aa98d22cd85,INV-892702,1678.41,2024-04-24 00:00:00,paid,fraud_duplicate
b4a1784f-3d7a-4c93-b9c0-dca3bc53de59,d2f45668-9d6a-483a-9cda-8eccf1938edd,47f1a00c-40e8-4f61-b00a-8a077dda0b27,INV-907488,140286.21,2023-04-28 00:00:00,paid,fraud_duplicate
850f9a9a-08f2-4363-b752-1a83d61b2faa,2309217c-b0fa-449c-9191-521100309539,f4317238-b2ef-4bc6-8b7d-3711d13bf916,INV-724256,27271.52,2022-02-05 00:00:00,paid,fraud_duplicate
c2fc891f-1963-42ae-a959-8bd659fcd657,583c2d38-b31c-41df-adce-dff0b8a4d587,14b03fa6-976a-48b9-9d78-a3c0e66568b0,INV-819244,2684.03,2023-05-05 00:00:00,paid,fraud_duplicate
a8e994d6-fe45-4099-89da-1fed586743a9,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,31075635-4794-4f2e-a789-d1e531732b99,INV-120403,9443.94,2022-06-11 00:00:00,paid,fraud_duplicate
a362e842-cdb8-4c5a-af93-1b68910e6e5d,3db24af7-bc26-4ace-b80d-7e00b7b7b64d,7ed5eb68-cb69-4c28-8fe9-8fc388c01328,INV-166484,135001.3,2022-07-03 00:00:00,paid,fraud_duplicate
0bca4fe5-feff-4d3e-bf03-811aca89d803,b090b323-da2a-4a6c-9c43-ce721320fbea,79f580b9-f5db-4cac-b82d-fdee54b57dc5,INV-997977,7057.57,2022-07-12 00:00:00,paid,fraud_duplicate
3f8f3058-7ec6-45e0-8426-e886c3c91cce,827066de-41ba-4afd-a68d-2abaf375f49c,a4490bb4-cfd8-4b0c-9f47-294d82f52fc9,INV-846952,14112.33,2023-04-24 00:00:00,paid,fraud_duplicate
e0d27c46-064d-41af-93ea-cda2762e0fdd,a9f9cee8-5837-4d9f-a81f-8fdf8a619baa,5f8db4d5-1c20-4252-8c02-230cdfd1b51c,INV-967760,123642.06,2022-11-20 00:00:00,paid,fraud_duplicate
8e622846-fb74-436a-8dbc-95b0f5faf372,ecab63a6-2694-4df7-be95-8eed732637d7,94d91609-b070-461b-a351-0ab16639cca5,INV-426541,2834.1,2024-12-15 00:00:00,paid,fraud_duplicate
0e0de5d6-c15e-499d-8ec6-4a156c0725ab,827066de-41ba-4afd-a68d-2abaf375f49c,50e7d166-9ff9-485a-a1cd-441ab0df5b43,INV-391791,14532.08,2024-11-06 00:00:00,paid,fraud_duplicate
5789a247-ff75-426c-9a3a-974a5e8aeade,40fcf621-0469-44ba-9618-d2c307b87920,4e720b8a-1087-46cd-9ed0-b97cfe77e91a,INV-072660,144612.4,2023-09-01 00:00:00,paid,fraud_duplicate
980184c4-4c4b-4288-860c-f635730b3dc6,537352d8-d686-40ac-b9f2-3bb673f2c419,f9335c0d-0afb-405e-808e-8ce360eb7b32,INV-603259,1088.1,2022-03-19 00:00:00,paid,fraud_duplicate
bf4e4bfd-1d69-4b0e-909b-c45b38bfff66,39c3a385-de93-4233-a199-6cc87ef592b9,7c42bc72-9bf1-4693-bc9d-300d30fed4f8,INV-199265,4020.22,2023-06-03 00:00:00,paid,fraud_duplicate
1d9f5f73-40df-4fd4-a6f1-95077fd53a05,583c2d38-b31c-41df-adce-dff0b8a4d587,7ea7494b-31c9-4a7f-82bb-9c1abce123f8,INV-304281,1716.28,2023-05-08 00:00:00,paid,fraud_duplicate
6e25207e-944e-44f8-972d-9f5658cb8889,8605bd93-7236-42ac-954b-a26a8ca69f2f,7c42bc72-9bf1-4693-bc9d-300d30fed4f8,INV-387482B,39359.34,2023-08-31,paid,fraud_duplicate
b8033590-b444-4db1-b38e-72918530ede5,8cd7b4a4-155c-4cb9-bf06-bf0aa225e741,11f8f399-e8cc-473f-ba02-9985bb644ea4,INV-315007A,3045.21,2023-10-04,paid,fraud_duplicate
33a76c51-5403-446d-8e43-8ab35d1c37c8,0cd4f0e6-b8ff-45d9-bd18-72640d1138af,f5213622-447f-46a1-8785-2fc6093593ca,INV-579838A,6501.27,2024-04-21,paid,fraud_duplicate
3adcfeab-9cd4-4fe8-af6d-1cba4b602b9c,72d0f875-ae4e-4b7a-8dc1-17434c318867,11f8f399-e8cc-473f-ba02-9985bb644ea4,INV-276076B,3483.02,2024-06-28,paid,fraud_duplicate
dcaf1045-45d2-4bdf-99ce-fd11303b6886,e47ce631-b079-4ace-97a1-350a9f4bc9a1,ee6758a5-6e62-4540-a4e1-6c68c905af27,INV-869161B,14548.73,2024-12-02,paid,fraud_duplicate
39a1d85d-bf3b-4cc7-b2f6-bfe2aa3c9e32,2f684553-937e-4a72-882b-7caaef8c964c,3bb4af73-d44a-4bee-811c-e3ff4c28ce2d,INV-288101R,44974.28,2024-03-21,paid,fraud_duplicate
227dd35e-0ece-4117-b263-61c2d716d3b0,96575c65-e03b-4712-8904-bbb9031ec2cb,b85bd7c9-02bc-4456-b570-393638b1f900,INV-597270C,59820.29,2024-02-04,paid,fraud_duplicate
eacbccb5-6544-49cb-9c3b-a4e577d7904b,e4206223-a6cf-4e61-af5a-1c48552f87bf,14b03fa6-976a-48b9-9d78-a3c0e66568b0,INV-696029R,2090.99,2024-01-04,paid,fraud_duplicate
1d44eecf-b72b-4e8e-a8e7-fc5307a3d1e1,97032a2d-7f2e-4e2e-829a-e7996da07738,6a221bda-742f-4b29-b029-1fb86c86e117,INV-528550R,630.57,2024-04-01,paid,fraud_duplicate
3145082c-9964-41ca-84d1-caa22824a06d,1f523b9a-ced2-45f9-9c7a-ea91cf324a5b,9ff55951-bc55-489f-80e4-e7471b0db309,INV-404563C,479.78,2022-07-04,paid,fraud_duplicate
d6277d23-80e9-49b7-beb7-b23e8c2abb94,7456d99c-9887-4c1a-871c-7932c36bc03a,649585aa-ff8a-4dfa-b763-55f51ba201ad,INV-830652B,4334.11,2024-12-20,paid,fraud_duplicate
b8ed36f1-081c-45a2-991e-27366117ade7,b8089494-933a-47e2-a1cb-034f0ae32493,f9335c0d-0afb-405e-808e-8ce360eb7b32,INV-673348B,148981.43,2024-06-23,paid,fraud_duplicate
049701e3-d657-4e80-98f7-eed60d9da0b3,4719d67b-76f9-4187-9d56-762bf12966c3,6a2b757c-5771-4104-af9d-ffb391f59f41,INV-898610A,13251.39,2023-12-14,paid,fraud_duplicate
d4f736d0-3854-470e-8e80-27521a907c25,6ec5fb69-1273-47f0-9369-67178109fbad,6a2b757c-5771-4104-af9d-ffb391f59f41,INV-942655A,11520.68,2022-12-17,paid,fraud_duplicate
dc0bd51d-0bf6-484a-ad79-615e7b0998bf,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,76831ea4-ac11-4961-b6c4-e59cccdcaaa4,INV-296354B,5987.91,2022-02-04,paid,fraud_duplicate
40f09f95-3eee-4742-8a34-2efd9ade0297,8171d34e-45d5-4cd4-a182-7b0a94d19f47,50e7d166-9ff9-485a-a1cd-441ab0df5b43,INV-400799C,14790.98,2023-01-15,paid,fraud_duplicate
2f4c5b1e-0e7c-420f-bc59-cf32e30870ec,3c868072-ab9d-4666-bd83-ed8eca7b2ed4,50e7d166-9ff9-485a-a1cd-441ab0df5b43,INV-957308B,50472.9,2024-06-03,paid,fraud_duplicate
5a3da66c-6d87-4ce1-97a7-4258e3d9cb4c,da54cc8b-0a63-40c3-978d-3d97f7fb6d51,1ff41bab-5e07-415b-b77e-46a27f39d6bd,INV-079370C,8186.21,2023-05-02,paid,fraud_duplicate
791983b5-fdf8-470f-855c-eaced469b98c,92b2eaa9-5664-4c69-8bf1-9ed785151695,7114430f-f7a1-475c-adce-62579a407ef0,INV-349069B,52829.61,2023-01-07,paid,fraud_duplicate
a7e7d3ea-a2d5-490f-b3aa-3e009a6aa61b,5ea1da51-aebc-4bae-8592-05df785539e0,9ff55951-bc55-489f-80e4-e7471b0db309,INV-615017A,155412.64,2022-05-11,paid,fraud_duplicate
f03c81b2-1a7a-4d3b-854d-614ea6a2084b,827066de-41ba-4afd-a68d-2abaf375f49c,50e7d166-9ff9-485a-a1cd-441ab0df5b43,INV-391791C,14532.07,2024-11-12,paid,fraud_duplicate
e3799b03-60d4-48b6-a7ee-199090bc871a,cb09731a-de16-4d2a-805b-92e882e64de9,9b51df18-a232-4c65-9fa9-a54a7fb56262,INV-187321B,1104.69,2024-12-28,paid,fraud_duplicate
5331f44e-1ab6-41b0-9466-ca991bc3fede,2a535851-e6cf-4e33-9755-2ed902bfda71,612b6456-f0f1-4b84-8cf6-126e36b43d90,INV-282095C,21259.99,2022-07-06,paid,fraud_duplicate
1b50c347-b3cd-4378-97c5-bd3cdb46157a,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,31075635-4794-4f2e-a789-d1e531732b99,INV-120403C,9443.93,2022-06-13,paid,fraud_duplicate
89b2d0a8-1b5e-4d65-8135-0da4b57b4618,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,1ee33e37-afc1-41c2-ae1a-0d76a72e109b,INV-878281A,11197.77,2024-01-03,paid,fraud_duplicate
2da69ed2-0c13-4928-ad9d-d38a28c7d3f3,6bcefbbc-254f-4f37-af88-2ff0182da603,6a2b757c-5771-4104-af9d-ffb391f59f41,INV-441057R,483.17,2022-07-18,paid,fraud_duplicate
cc697d86-cd7d-44f0-9af3-4b444c23c8d0,d813d31e-e999-4470-bb06-44f1193fa44b,b4c1c7a2-4f3c-43ee-828d-0ed11c80973e,INV-418427R,11315.86,2024-04-17,paid,fraud_duplicate
5fd036ce-6368-45a3-a0fd-f0ddc0ef1d92,a9f9cee8-5837-4d9f-a81f-8fdf8a619baa,5f8db4d5-1c20-4252-8c02-230cdfd1b51c,INV-967760R,123642.05,2022-11-24,paid,fraud_duplicate
eb13034c-cf19-44b0-b121-9c61ace53f57,1212ea7a-96a3-42e9-94f8-5bc7828dd53b,94d91609-b070-461b-a351-0ab16639cca5,INV-048412R,33497.05,2022-11-17,paid,fraud_duplicate
ca5ecbea-5e36-4288-b567-6870631bcf66,d3a0dea7-e29a-4424-badb-deb25cc3316e,d0e16a22-1092-41b1-aac7-fad53c775e6a,INV-241388R,3088.66,2022-08-28,paid,fraud_duplicate
5abf95ac-c72a-4084-987d-67fd8af09f3e,286b6d1b-11ef-4b8d-a7a9-53e3f9c40c07,9b51df18-a232-4c65-9fa9-a54a7fb56262,INV-965557B,57508.73,2024-08-01,paid,fraud_duplicate
e80f7449-0e05-4a55-adab-df8b71a3ed01,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,bab7fdfc-cd3c-444f-892c-02acc9aa77cc,INV-984792R,5555.2,2024-12-27,paid,fraud_duplicate
f3271183-772b-4848-992c-946f2b04a9f5,4376766b-8ffc-4c4a-a515-43bf30fe0f08,9bedd59f-5844-443f-9209-cb628bb8a51a,INV-054886B,95267.14,2024-12-11,paid,fraud_duplicate
1a6f4a5e-0fca-49eb-84dc-e8d66a08628b,533d10ab-9665-4910-9141-443fa11e3091,f5213622-447f-46a1-8785-2fc6093593ca,INV-230206C,12843.13,2024-01-17,paid,fraud_duplicate
73ee9c43-9d2f-4060-bc4c-2e4eae605003,d813d31e-e999-4470-bb06-44f1193fa44b,b5a071e7-9b18-4deb-ac46-8a7c567e7d3d,INV-705329R,58343.72,2025-01-03,paid,fraud_duplicate
6424d8ca-83d4-4c19-96f2-b944be9ce149,6e62e410-a97d-4323-ab50-182451629d10,320b50e4-3faf-4518-8f19-c19d19a8ab1c,INV-436939R,43249.58,2024-12-01,paid,fraud_duplicate
598376c2-e338-483b-99d2-2ca9cf9a755d,d03f9b49-7fdf-418f-8069-f59bbcd196f2,1ff41bab-5e07-415b-b77e-46a27f39d6bd,INV-058924R,7369.48,2024-07-20,paid,fraud_duplicate
de887543-443c-4e33-9d68-abac55f8ea5e,81325427-0838-4652-8add-f8bd44483f54,f4317238-b2ef-4bc6-8b7d-3711d13bf916,INV-052419B,70119.12,2023-03-19,paid,fraud_duplicate
e4cf3b4b-b5b5-4284-8807-8ec7cf7ddaa0,2602487c-93f3-477e-bbc4-39665da929df,56648588-9c20-4e75-a4a2-b64735a5c163,INV-905575B,30098.38,2022-02-08,paid,fraud_duplicate
fe4b6121-555e-4652-9765-77b9827ab69f,c92437f8-c464-41e7-8612-0a1807dc2dda,3bb4af73-d44a-4bee-811c-e3ff4c28ce2d,INV-496321R,9888.78,2022-09-24,paid,fraud_duplicate
d6cc81c2-d657-463f-8f42-9d61c9055972,ecab63a6-2694-4df7-be95-8eed732637d7,94d91609-b070-461b-a351-0ab16639cca5,INV-426541R,2834.09,2024-12-21,paid,fraud_duplicate
3035600d-5ba9-479a-a276-17b99938417f,f7b9369b-5dc7-426f-9682-112127998850,f4317238-b2ef-4bc6-8b7d-3711d13bf916,INV-242494R,4060.58,2023-01-26,paid,fraud_duplicate
63720796-c843-4c4d-be0a-47f29198eb57,51b037a3-b045-4a6b-9715-4423204d6560,ae309477-0eb0-456b-afda-33f89eaf53ed,INV-012931C,20844.27,2022-04-28,paid,fraud_duplicate
7636340d-c048-4735-828f-6b73dbfc2540,29af9273-66a1-401b-90b5-d6a7e70d4c26,ee6758a5-6e62-4540-a4e1-6c68c905af27,INV-003660A,1842.14,2024-05-24,paid,fraud_duplicate
0fa79d9e-2c74-4779-900b-86da009b7ed0,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,f9335c0d-0afb-405e-808e-8ce360eb7b32,INV-921620A,5669.59,2022-07-10,paid,fraud_duplicate
21fea905-3952-43f3-9c30-768e614fa2c8,e3d4d58e-e16a-4b53-967c-02df2dfc54c0,612b6456-f0f1-4b84-8cf6-126e36b43d90,INV-701677C,5000.01,2022-10-29,paid,fraud_duplicate
c0d868cf-e211-419e-9743-2633acf1d942,7d7cc047-c836-4cea-abe1-d5a01d0e49fd,b5a071e7-9b18-4deb-ac46-8a7c567e7d3d,INV-174788C,17328.08,2024-04-27,paid,fraud_duplicate
ea94951e-1f30-42b9-82a1-4513d2d06a6c,e4206223-a6cf-4e61-af5a-1c48552f87bf,99f4db05-2c17-45fd-8821-ac9334f3c8bb,INV-401413A,4130.27,2022-10-03,paid,fraud_duplicate
63af340a-c737-409b-ac37-bf7a15c0e773,0879de42-16e8-4ea2-b324-a7a2c788c585,0855a4b9-5554-49d8-bb0d-0f41b5c31b54,INV-988056A,52690.07,2022-04-12,paid,fraud_duplicate
5d703c2b-d4e6-420f-8b20-5450d293a2b1,9b142c41-ee23-4f01-b0c0-162665618ec7,7ed5eb68-cb69-4c28-8fe9-8fc388c01328,INV-428434R,3363.94,2022-04-28,paid,fraud_duplicate
aa853769-679b-460b-899f-705efa41efec,ef58db9f-bc45-4152-8eda-6d3974840819,130b12ec-0a13-4a98-8b86-39fbc1eb02f3,INV-937293C,52670.54,2022-03-10,paid,fraud_duplicate
0948ccec-7e19-4479-81a2-fff5faa8590f,2309217c-b0fa-449c-9191-521100309539,f4317238-b2ef-4bc6-8b7d-3711d13bf916,INV-724256R,27271.53,2022-02-12,paid,fraud_duplicate
ba57068b-36ca-479a-a392-850d43690851,d2f45668-9d6a-483a-9cda-8eccf1938edd,47f1a00c-40e8-4f61-b00a-8a077dda0b27,INV-907488B,140286.22,2023-05-01,paid,fraud_duplicate
8fe2194e-608d-46fa-9ccd-d2145bc7b72e,216d3b56-805f-4fdf-8d87-bff8e0e0443d,649585aa-ff8a-4dfa-b763-55f51ba201ad,INV-132274C,51938.87,2022-12-23,paid,fraud_duplicate
4ab65e30-750a-43c6-8e98-017c96894b55,f9b037d0-1383-4ed8-bf5f-fe2764a2b540,4e720b8a-1087-46cd-9ed0-b97cfe77e91a,INV-804721B,579.72,2024-01-31,paid,fraud_duplicate
8ba32b22-79c4-45b9-9218-908f716e7941,21752c26-242d-41fa-92fd-74b9138fb31e,6ba5c998-dfd1-40a0-b77f-dcffee57fa9e,INV-978372B,7606.16,2023-12-04,paid,fraud_duplicate
8618ea5b-3e93-4864-841f-f34a9575f1f7,49eddb14-ba95-4afc-9d99-9d83a5cc4e81,6a2b757c-5771-4104-af9d-ffb391f59f41,INV-618627B,13408.27,2023-07-14,paid,fraud_duplicate
5a88de96-6cec-425a-ac21-ec317845d1ca,33f71686-4d34-49e2-a644-4ed2722db036,5bdfd95d-09b5-419a-892f-aaa89e1f79ce,INV-262716C,6999.99,2024-10-31,paid,fraud_duplicate
fa594539-a2a2-45c1-a7f3-f77dc6014a39,51b037a3-b045-4a6b-9715-4423204d6560,79f580b9-f5db-4cac-b82d-fdee54b57dc5,INV-075693C,67159.34,2023-09-21,paid,fraud_duplicate
4d1f5d19-7e02-4613-889a-a4475254c4a5,b8089494-933a-47e2-a1cb-034f0ae32493,7c42bc72-9bf1-4693-bc9d-300d30fed4f8,INV-804956R,119391.54,2023-07-04,paid,fraud_duplicate
badb30ac-9f70-4e1c-ac04-fac781ed695b,77043f5f-b5fe-4ba7-8bd9-c391bde9ffa8,6d75dc29-a558-49f2-9af5-6cdc39c37e66,INV-050418C,18779.1,2022-06-22,paid,fraud_duplicate
6f4bc86c-8aaa-4ba0-a4f5-4f7ff4198b82,96575c65-e03b-4712-8904-bbb9031ec2cb,caf140f8-34e3-4935-89d1-6319ce351856,INV-270003A,18790.54,2024-05-06,paid,fraud_duplicate
dd66319b-41e4-43c3-aeeb-8622342e36f8,40fcf621-0469-44ba-9618-d2c307b87920,320b50e4-3faf-4518-8f19-c19d19a8ab1c,INV-812894R,114681.64,2023-11-04,paid,fraud_duplicate
0503eec1-aa3f-4984-9f21-272a19bebbbd,caad2f2b-547c-487d-be67-defc290e105d,59624bd1-e5d8-46c1-9ced-327475d4ef31,INV-564082B,8240.07,2022-03-26,paid,fraud_duplicate
7cddb621-d135-45b4-9988-b142e03eedc1,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,130b12ec-0a13-4a98-8b86-39fbc1eb02f3,INV-501428B,3821.63,2024-07-30,paid,fraud_duplicate
e287d3fd-f1fd-495c-ab31-ccc2424bd853,da54cc8b-0a63-40c3-978d-3d97f7fb6d51,f5213622-447f-46a1-8785-2fc6093593ca,INV-125940B,4268.25,2022-01-16,paid,fraud_duplicate
162aee4d-26b3-4e19-8b41-7de5ecb56925,955ed913-b794-48ba-9519-6962872b27c6,091f37d9-f554-4251-931d-683825b5688a,INV-205756A,4043.01,2022-10-30,paid,fraud_duplicate
a7f1902b-caab-4013-8553-929e3e7ae4e0,827066de-41ba-4afd-a68d-2abaf375f49c,a4490bb4-cfd8-4b0c-9f47-294d82f52fc9,INV-846952R,14112.32,2023-05-01,paid,fraud_duplicate
6fcfe8e5-e30c-4f35-9670-823d821dc0a5,96575c65-e03b-4712-8904-bbb9031ec2cb,3198bc01-bae3-486b-becd-a7b4fe8984a2,INV-787029B,18476.99,2022-01-08,paid,fraud_duplicate
afccfc8e-1218-4777-a90f-c6ec41d9a9a1,f3b8e9af-58b3-4fee-8ea9-f3e8670482be,247a382f-a3c0-46bf-ab17-7d305d61f4b0,INV-351630A,20633.17,2023-10-31,paid,fraud_duplicate
b3a04ddc-f4f9-49b4-8039-0111c3c8cf6c,286de99c-6a69-4c4b-b863-cb07988fe460,6a2b757c-5771-4104-af9d-ffb391f59f41,INV-084315B,1963.63,2023-01-30,paid,fraud_duplicate
56689371-eb16-458d-a05a-b6e105f53b32,801a6ed1-9a3e-4442-8317-d09c4b395f28,3bb4af73-d44a-4bee-811c-e3ff4c28ce2d,INV-054498R,5920.32,2023-08-01,paid,fraud_duplicate
f98d9c57-c2b6-406f-950c-f31f5020146d,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,7ed5eb68-cb69-4c28-8fe9-8fc388c01328,INV-635463B,6536.72,2023-05-24,paid,fraud_duplicate
271208b2-b48d-4016-af16-18558912b770,ca50bf45-99f0-4120-a4e5-5c177022459c,caf140f8-34e3-4935-89d1-6319ce351856,INV-517259A,2166.42,2024-05-31,paid,fraud_duplicate
5fd9f8f6-4146-4b72-88e2-eafb24780ad3,a63e001f-0d9b-4a3c-bd44-2689bcdd87e9,6a3e8e55-706c-4b24-b145-26f5b0aefdf1,INV-833519B,5609.8,2022-03-25,paid,fraud_duplicate
981eae3d-d410-4edb-b4fc-2b222ddd87aa,638ea99a-ffba-4fa1-b738-8cb7d8aa80ee,94d91609-b070-461b-a351-0ab16639cca5,INV-764390B,442.98,2023-09-08,paid,fraud_duplicate
e4233d12-a6b9-4daf-9244-7fdb489ea803,339e69d7-496d-46ec-8738-4d0d9ca0d7a2,9b51df18-a232-4c65-9fa9-a54a7fb56262,INV-161887R,5171.45,2024-04-27,paid,fraud_duplicate
541f0f26-cb75-4b3e-8a7c-e9c53282b623,4d38193b-5910-45cf-a3f0-7122e3a2bad3,74933937-ccc4-4e67-9785-c2e8ccf0a017,INV-403041C,51454.83,2023-03-04,paid,fraud_duplicate
bf358426-7978-4b57-9b4a-1204516e8177,695944c8-ba87-49e3-855f-dd7453469864,ccbf29c7-25f2-4f39-9707-3eb00b8a7876,INV-486045B,8213.16,2022-01-08,paid,fraud_duplicate
032dbd87-3c3f-4546-9165-c4fd4950df4b,cf743120-6c13-4fb8-88bb-c633853b5311,ccbf29c7-25f2-4f39-9707-3eb00b8a7876,INV-866778R,702.26,2022-04-03,paid,fraud_duplicate
4fc503e4-91d5-484d-8c6b-05a1bf405b91,e4206223-a6cf-4e61-af5a-1c48552f87bf,130b12ec-0a13-4a98-8b86-39fbc1eb02f3,INV-112708A,1900.16,2024-04-09,paid,fraud_duplicate
d43fcb51-e546-4752-867f-876425c739a4,bc224209-7097-4e99-869e-ea70019d9746,9ff55951-bc55-489f-80e4-e7471b0db309,INV-403750R,5980.64,2022-03-21,paid,fraud_duplicate
68eca46c-4caf-42f3-913e-ba9f49e5e0ed,0c6c32c1-865a-4d4f-adee-b1b0dd19caf0,9ff55951-bc55-489f-80e4-e7471b0db309,INV-133231A,128633.25,2022-10-13,paid,fraud_duplicate
7f060f58-bc7d-455c-a7fc-046c484f34ae,46a09848-e550-4790-bad4-ffb995564f7f,5bdfd95d-09b5-419a-892f-aaa89e1f79ce,INV-473737B,2288.84,2023-04-02,paid,fraud_duplicate
0d8ec5ab-088d-4df8-9ea5-8442d9d6f99c,13fff6ae-86d6-4328-9d0e-805e6c7c8566,14b03fa6-976a-48b9-9d78-a3c0e66568b0,INV-219433R,2712.57,2022-05-13,paid,fraud_duplicate
64022ef4-0d80-4a78-82bb-56f4a4c0f0b5,b237bec5-4231-4cb5-9380-991631d1fbe0,b85bd7c9-02bc-4456-b570-393638b1f900,INV-913797B,1266.78,2023-07-14,paid,fraud_duplicate
07d584d7-06ab-4c47-9f20-9e3441579736,50956620-573a-4d02-8a41-24310731783f,9485d368-f492-4447-b875-46ba91756c27,INV-426241B,3363.61,2022-03-03,paid,fraud_duplicate
